data_type,model_type,item_id,source_id,worker_id,question,answer
tifa160,sd2dot1,tifa160_55,coco_413279,4387897261,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_55,coco_413279,4389767429,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_114,partiprompt_598,4375840905,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_114,partiprompt_598,4375843592,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_114,partiprompt_598,4379690288,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_114,partiprompt_598,4387897261,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_114,partiprompt_598,4389767429,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_65,coco_318578,4375840905,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_65,coco_318578,4375843592,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_65,coco_318578,4379690288,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_65,coco_318578,4387897261,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_65,coco_318578,4389767429,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_67,coco_100240,4375840905,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_67,coco_100240,4375843592,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_67,coco_100240,4379690288,How consistent is the image with the text description?,3
tifa160,sd2dot1,tifa160_67,coco_100240,4387897261,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_67,coco_100240,4389767429,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_143,partiprompt_366,4375840905,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_143,partiprompt_366,4375843592,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_143,partiprompt_366,4379690288,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_143,partiprompt_366,4387897261,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_143,partiprompt_366,4389767429,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_141,partiprompt_1012,4375840905,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_141,partiprompt_1012,4375843592,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_141,partiprompt_1012,4379690288,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_141,partiprompt_1012,4387897261,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_141,partiprompt_1012,4389767429,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_96,coco_751840,4375840905,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_96,coco_751840,4375843592,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_96,coco_751840,4379690288,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_96,coco_751840,4387897261,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_96,coco_751840,4389767429,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_115,paintskill_156,4375840905,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_115,paintskill_156,4375843592,How consistent is the image with the text description?,2
tifa160,sd1dot5,tifa160_115,paintskill_156,4379690288,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_115,paintskill_156,4387897261,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_115,paintskill_156,4389767429,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_59,coco_552592,4375840905,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_59,coco_552592,4375843592,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_59,coco_552592,4379690288,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_59,coco_552592,4387897261,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_59,coco_552592,4389767429,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_43,coco_694975,4375840905,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_43,coco_694975,4375843592,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_43,coco_694975,4379690288,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_43,coco_694975,4387897261,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_43,coco_694975,4389767429,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_123,drawbench_107,4375840905,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_123,drawbench_107,4375843592,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_123,drawbench_107,4379690288,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_123,drawbench_107,4387897261,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_123,drawbench_107,4389767429,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_135,partiprompt_153,4375840905,How consistent is the image with the text description?,2
tifa160,vq-diffusion,tifa160_135,partiprompt_153,4375843592,How consistent is the image with the text description?,2
tifa160,vq-diffusion,tifa160_135,partiprompt_153,4379690288,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_135,partiprompt_153,4387897261,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_135,partiprompt_153,4389767429,How consistent is the image with the text description?,2
tifa160,vq-diffusion,tifa160_30,partiprompt_76,4375840905,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_30,partiprompt_76,4375843592,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_30,partiprompt_76,4379690288,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_30,partiprompt_76,4387897261,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_30,partiprompt_76,4389767429,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_48,coco_544405,4375840905,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_48,coco_544405,4375843592,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_48,coco_544405,4379690288,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_48,coco_544405,4387897261,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_48,coco_544405,4389767429,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_123,drawbench_107,4375840905,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_123,drawbench_107,4375843592,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_123,drawbench_107,4379690288,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_123,drawbench_107,4387897261,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_123,drawbench_107,4389767429,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_123,drawbench_107,4375840905,How consistent is the image with the text description?,2
tifa160,vq-diffusion,tifa160_123,drawbench_107,4375843592,How consistent is the image with the text description?,2
tifa160,vq-diffusion,tifa160_123,drawbench_107,4379690288,How consistent is the image with the text description?,2
tifa160,vq-diffusion,tifa160_123,drawbench_107,4387897261,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_123,drawbench_107,4389767429,How consistent is the image with the text description?,3
tifa160,sd2dot1,tifa160_31,partiprompt_1250,4375840905,How consistent is the image with the text description?,3
tifa160,sd2dot1,tifa160_31,partiprompt_1250,4375843592,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_31,partiprompt_1250,4379690288,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_31,partiprompt_1250,4387897261,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_31,partiprompt_1250,4389767429,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_66,coco_90398,4375840905,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_66,coco_90398,4375843592,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_66,coco_90398,4379690288,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_66,coco_90398,4387897261,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_66,coco_90398,4389767429,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_96,coco_751840,4375840905,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_96,coco_751840,4375843592,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_96,coco_751840,4379690288,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_96,coco_751840,4387897261,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_96,coco_751840,4389767429,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_16,coco_226941,4375840905,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_16,coco_226941,4375843592,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_16,coco_226941,4379690288,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_16,coco_226941,4387897261,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_16,coco_226941,4389767429,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_5,coco_152829,4375840905,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_5,coco_152829,4375843592,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_5,coco_152829,4379690288,How consistent is the image with the text description?,2
tifa160,sd1dot1,tifa160_5,coco_152829,4387897261,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_5,coco_152829,4389767429,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_1,coco_325049,4375840905,How consistent is the image with the text description?,2
tifa160,vq-diffusion,tifa160_1,coco_325049,4375843592,How consistent is the image with the text description?,2
tifa160,vq-diffusion,tifa160_1,coco_325049,4379690288,How consistent is the image with the text description?,3
