Index,Video,Question,Answer
4461,videos/1470.0.35.mp4,Does the camera zoom in without physically moving forward?,No
4462,videos/rfg9l66Eskw.0.1.mp4,Does the camera physically move forward without zooming in?,No
4463,videos/1470.0.35.mp4,Does the camera physically move forward without zooming in?,Yes
4464,videos/anEdRKaWM-I.0.3.mp4,Does the camera zoom in without physically moving forward?,Yes
4465,videos/3HYfPz8lvDI.4.3.mp4,Does the camera zoom in without physically moving forward?,No
4466,videos/anEdRKaWM-I.0.3.mp4,Does the camera physically move forward without zooming in?,No
4467,videos/3HYfPz8lvDI.4.3.mp4,Does the camera physically move forward without zooming in?,Yes
4468,videos/0u4NY-YtVII.5.0.mp4,Does the camera zoom in without physically moving forward?,Yes
4469,videos/awPo_VZabRc.1.1.mp4,Does the camera zoom in without physically moving forward?,No
4470,videos/0u4NY-YtVII.5.0.mp4,Does the camera physically move forward without zooming in?,No
4471,videos/awPo_VZabRc.1.1.mp4,Does the camera physically move forward without zooming in?,Yes
4472,videos/sKJeTaIEldM.2.2.mp4,Does the camera zoom in without physically moving forward?,Yes
4473,videos/fSWFUFdV5TU.2.6.mp4,Does the camera zoom in without physically moving forward?,No
4474,videos/sKJeTaIEldM.2.2.mp4,Does the camera physically move forward without zooming in?,No
4475,videos/fSWFUFdV5TU.2.6.mp4,Does the camera physically move forward without zooming in?,Yes
4476,videos/molA_wwvFbk.9.0.mp4,Does the camera zoom in without physically moving forward?,Yes
4477,videos/yGsVo0uIJVs.0.4.mp4,Does the camera zoom in without physically moving forward?,No
4478,videos/molA_wwvFbk.9.0.mp4,Does the camera physically move forward without zooming in?,No
4479,videos/yGsVo0uIJVs.0.4.mp4,Does the camera physically move forward without zooming in?,Yes
4480,videos/JGiXuXc3cao.11.3.mp4,Does the camera zoom in without physically moving forward?,Yes
4481,videos/2530.0.9.mp4,Does the camera zoom in without physically moving forward?,No
4482,videos/JGiXuXc3cao.11.3.mp4,Does the camera physically move forward without zooming in?,No
4483,videos/2530.0.9.mp4,Does the camera physically move forward without zooming in?,Yes
4484,videos/5e7Kk3WEFAA.0.3.mp4,Does the camera zoom in without physically moving forward?,Yes
4485,videos/8iZ8RtiJq14.4.0.mp4,Does the camera zoom in without physically moving forward?,No
4486,videos/5e7Kk3WEFAA.0.3.mp4,Does the camera physically move forward without zooming in?,No
4487,videos/8iZ8RtiJq14.4.0.mp4,Does the camera physically move forward without zooming in?,Yes
4488,videos/sLX9J2NBL3w.0.6.mp4,Does the camera zoom in without physically moving forward?,Yes
4489,videos/8ouj_JN2ytI.0.27.mp4,Does the camera zoom in without physically moving forward?,No
4490,videos/sLX9J2NBL3w.0.6.mp4,Does the camera physically move forward without zooming in?,No
4491,videos/8ouj_JN2ytI.0.27.mp4,Does the camera physically move forward without zooming in?,Yes
4492,videos/5454.1.17.mp4,Does the camera zoom in without physically moving forward?,Yes
4493,videos/ZkLQqywiwlY.0.1.mp4,Does the camera zoom in without physically moving forward?,No
4494,videos/5454.1.17.mp4,Does the camera physically move forward without zooming in?,No
4495,videos/ZkLQqywiwlY.0.1.mp4,Does the camera physically move forward without zooming in?,Yes
4496,videos/kSx5KGOv5Qc.0.mp4,Does the camera zoom in without physically moving forward?,Yes
4497,videos/MuNyfqxAO6Y.2.0.mp4,Does the camera zoom in without physically moving forward?,No
4498,videos/kSx5KGOv5Qc.0.mp4,Does the camera physically move forward without zooming in?,No
4499,videos/MuNyfqxAO6Y.2.0.mp4,Does the camera physically move forward without zooming in?,Yes
4500,videos/0Pzq0URbL2M.2.0.mp4,Does the camera zoom in without physically moving forward?,Yes
4501,videos/pNGMY3xVkVE.0.1.mp4,Does the camera zoom in without physically moving forward?,No
4502,videos/0Pzq0URbL2M.2.0.mp4,Does the camera physically move forward without zooming in?,No
4503,videos/pNGMY3xVkVE.0.1.mp4,Does the camera physically move forward without zooming in?,Yes
4504,videos/JGiXuXc3cao.11.1.mp4,Does the camera zoom in without physically moving forward?,Yes
4505,videos/KF5p8VIbt0Y.2.0.mp4,Does the camera zoom in without physically moving forward?,No
4506,videos/JGiXuXc3cao.11.1.mp4,Does the camera physically move forward without zooming in?,No
4507,videos/KF5p8VIbt0Y.2.0.mp4,Does the camera physically move forward without zooming in?,Yes
4508,videos/_I6Y-rtiTPc.0.2.mp4,Does the camera zoom in without physically moving forward?,Yes
4509,videos/4uGfFYzxWEg.5.0.mp4,Does the camera zoom in without physically moving forward?,No
4510,videos/_I6Y-rtiTPc.0.2.mp4,Does the camera physically move forward without zooming in?,No
4511,videos/4uGfFYzxWEg.5.0.mp4,Does the camera physically move forward without zooming in?,Yes
4512,videos/4uGfFYzxWEg.5.2.mp4,Does the camera zoom in without physically moving forward?,Yes
4513,videos/tJ7xCQpF00s.0.12.mp4,Does the camera zoom in without physically moving forward?,No
4514,videos/4uGfFYzxWEg.5.2.mp4,Does the camera physically move forward without zooming in?,No
4515,videos/tJ7xCQpF00s.0.12.mp4,Does the camera physically move forward without zooming in?,Yes
4516,videos/4f3hG-5grlw.4.3.mp4,Does the camera zoom in without physically moving forward?,Yes
4517,videos/xo9p8p6deRI.4.0.mp4,Does the camera zoom in without physically moving forward?,No
4518,videos/4f3hG-5grlw.4.3.mp4,Does the camera physically move forward without zooming in?,No
4519,videos/xo9p8p6deRI.4.0.mp4,Does the camera physically move forward without zooming in?,Yes
4520,videos/aVA7aXOH1pk.0.1.mp4,Does the camera zoom in without physically moving forward?,Yes
4521,videos/05f098e07283ae06f8058a746cd3d87683506af22324a8bdf544b9804e9ae5d5.0.mp4,Does the camera zoom in without physically moving forward?,No
4522,videos/aVA7aXOH1pk.0.1.mp4,Does the camera physically move forward without zooming in?,No
4523,videos/05f098e07283ae06f8058a746cd3d87683506af22324a8bdf544b9804e9ae5d5.0.mp4,Does the camera physically move forward without zooming in?,Yes
4524,videos/yQLgp8trSDc.2.0.mp4,Does the camera zoom in without physically moving forward?,Yes
4525,videos/1448735.1.mp4,Does the camera zoom in without physically moving forward?,No
4526,videos/yQLgp8trSDc.2.0.mp4,Does the camera physically move forward without zooming in?,No
4527,videos/1448735.1.mp4,Does the camera physically move forward without zooming in?,Yes
4528,videos/u-dEnJpCGAQ.15.1.mp4,Does the camera zoom in without physically moving forward?,Yes
4529,videos/z9Bw94k7AxQ.0.7.mp4,Does the camera zoom in without physically moving forward?,No
4530,videos/u-dEnJpCGAQ.15.1.mp4,Does the camera physically move forward without zooming in?,No
4531,videos/z9Bw94k7AxQ.0.7.mp4,Does the camera physically move forward without zooming in?,Yes
4532,videos/JGiXuXc3cao.7.2.mp4,Does the camera zoom in without physically moving forward?,Yes
4533,videos/9c0f08e0b5320fa4c6feb8137f23143e9c72587815db316a221da5a97ad8c755.0.mp4,Does the camera zoom in without physically moving forward?,No
4534,videos/JGiXuXc3cao.7.2.mp4,Does the camera physically move forward without zooming in?,No
4535,videos/9c0f08e0b5320fa4c6feb8137f23143e9c72587815db316a221da5a97ad8c755.0.mp4,Does the camera physically move forward without zooming in?,Yes
4536,videos/4PcpGxihPac.1.3.mp4,Does the camera zoom in without physically moving forward?,Yes
4537,videos/0UthxdAH0ks.3.0.mp4,Does the camera zoom in without physically moving forward?,No
4538,videos/4PcpGxihPac.1.3.mp4,Does the camera physically move forward without zooming in?,No
4539,videos/0UthxdAH0ks.3.0.mp4,Does the camera physically move forward without zooming in?,Yes
4540,videos/NJm86fzxG8s.4.5.mp4,Does the camera zoom out without physically moving backward?,Yes
4541,videos/ttZAdY3n4nc.2.0.mp4,Does the camera zoom out without physically moving backward?,No
4542,videos/NJm86fzxG8s.4.5.mp4,Does the camera physically move backward without zooming out?,No
4543,videos/ttZAdY3n4nc.2.0.mp4,Does the camera physically move backward without zooming out?,Yes
4544,videos/yGsVo0uIJVs.0.4.mp4,Does the camera zoom out without physically moving backward?,Yes
4545,videos/hpTEzp-6CkM.0.4.mp4,Does the camera zoom out without physically moving backward?,No
4546,videos/yGsVo0uIJVs.0.4.mp4,Does the camera physically move backward without zooming out?,No
4547,videos/hpTEzp-6CkM.0.4.mp4,Does the camera physically move backward without zooming out?,Yes
4548,videos/JGiXuXc3cao.6.2.mp4,Does the camera zoom out without physically moving backward?,Yes
4549,videos/gKGK0udq8i8.0.2.mp4,Does the camera zoom out without physically moving backward?,No
4550,videos/JGiXuXc3cao.6.2.mp4,Does the camera physically move backward without zooming out?,No
4551,videos/gKGK0udq8i8.0.2.mp4,Does the camera physically move backward without zooming out?,Yes
4552,videos/t2_J-RVP7EM.2.3.mp4,Does the camera zoom out without physically moving backward?,Yes
4553,videos/4uGfFYzxWEg.1.5.mp4,Does the camera zoom out without physically moving backward?,No
4554,videos/t2_J-RVP7EM.2.3.mp4,Does the camera physically move backward without zooming out?,No
4555,videos/4uGfFYzxWEg.1.5.mp4,Does the camera physically move backward without zooming out?,Yes
4556,videos/KdfhMulBsyk.2.8.mp4,Does the camera zoom out without physically moving backward?,Yes
4557,videos/qMeHR2Dc4mQ.0.4.mp4,Does the camera zoom out without physically moving backward?,No
4558,videos/KdfhMulBsyk.2.8.mp4,Does the camera physically move backward without zooming out?,No
4559,videos/qMeHR2Dc4mQ.0.4.mp4,Does the camera physically move backward without zooming out?,Yes
4560,videos/xBFcUI4z0Wk.5.mp4,Does the camera zoom out without physically moving backward?,Yes
4561,videos/fP5UM4elIes.1.1.mp4,Does the camera zoom out without physically moving backward?,No
4562,videos/xBFcUI4z0Wk.5.mp4,Does the camera physically move backward without zooming out?,No
4563,videos/fP5UM4elIes.1.1.mp4,Does the camera physically move backward without zooming out?,Yes
4564,videos/lz5xvWTodyw.9.3.mp4,Does the camera zoom out without physically moving backward?,Yes
4565,videos/anEdRKaWM-I.0.3.mp4,Does the camera zoom out without physically moving backward?,No
4566,videos/lz5xvWTodyw.9.3.mp4,Does the camera physically move backward without zooming out?,No
4567,videos/anEdRKaWM-I.0.3.mp4,Does the camera physically move backward without zooming out?,Yes
4568,videos/4PcpGxihPac.4.0.mp4,Does the camera zoom out without physically moving backward?,Yes
4569,videos/LtXUoaZcp70.4.4.mp4,Does the camera zoom out without physically moving backward?,No
4570,videos/4PcpGxihPac.4.0.mp4,Does the camera physically move backward without zooming out?,No
4571,videos/LtXUoaZcp70.4.4.mp4,Does the camera physically move backward without zooming out?,Yes
4572,videos/QMlfVwN3iTw.8.2.mp4,Does the camera zoom out without physically moving backward?,Yes
4573,videos/190.2.9.mp4,Does the camera zoom out without physically moving backward?,No
4574,videos/QMlfVwN3iTw.8.2.mp4,Does the camera physically move backward without zooming out?,No
4575,videos/190.2.9.mp4,Does the camera physically move backward without zooming out?,Yes
4576,videos/1hu1np_BI2M.7.0.mp4,Does the camera zoom out without physically moving backward?,Yes
4577,videos/sKJeTaIEldM.2.2.mp4,Does the camera zoom out without physically moving backward?,No
4578,videos/1hu1np_BI2M.7.0.mp4,Does the camera physically move backward without zooming out?,No
4579,videos/sKJeTaIEldM.2.2.mp4,Does the camera physically move backward without zooming out?,Yes
4580,videos/5679.1.3.mp4,Does the camera zoom out without physically moving backward?,Yes
4581,videos/VKre9_wM3Mo.1.3.mp4,Does the camera zoom out without physically moving backward?,No
4582,videos/5679.1.3.mp4,Does the camera physically move backward without zooming out?,No
4583,videos/VKre9_wM3Mo.1.3.mp4,Does the camera physically move backward without zooming out?,Yes
4584,videos/JGiXuXc3cao.6.0.mp4,Does the camera zoom out without physically moving backward?,Yes
4585,videos/4021529.0.0.mp4,Does the camera zoom out without physically moving backward?,No
4586,videos/JGiXuXc3cao.6.0.mp4,Does the camera physically move backward without zooming out?,No
4587,videos/4021529.0.0.mp4,Does the camera physically move backward without zooming out?,Yes
4588,videos/JGiXuXc3cao.11.2.mp4,Does the camera zoom out without physically moving backward?,Yes
4589,videos/MuNyfqxAO6Y.2.3.mp4,Does the camera zoom out without physically moving backward?,No
4590,videos/JGiXuXc3cao.11.2.mp4,Does the camera physically move backward without zooming out?,No
4591,videos/MuNyfqxAO6Y.2.3.mp4,Does the camera physically move backward without zooming out?,Yes
4592,videos/sLX9J2NBL3w.0.12.mp4,Does the camera zoom out without physically moving backward?,Yes
4593,videos/6303.0.26.mp4,Does the camera zoom out without physically moving backward?,No
4594,videos/sLX9J2NBL3w.0.12.mp4,Does the camera physically move backward without zooming out?,No
4595,videos/6303.0.26.mp4,Does the camera physically move backward without zooming out?,Yes
4596,videos/ttZAdY3n4nc.3.0.mp4,Does the camera zoom out without physically moving backward?,Yes
4597,videos/1560.0.15.mp4,Does the camera zoom out without physically moving backward?,No
4598,videos/ttZAdY3n4nc.3.0.mp4,Does the camera physically move backward without zooming out?,No
4599,videos/1560.0.15.mp4,Does the camera physically move backward without zooming out?,Yes
4600,videos/oRt5NPY7yYA.3.4.mp4,Does the camera zoom out without physically moving backward?,Yes
4601,videos/9c0f08e0b5320fa4c6feb8137f23143e9c72587815db316a221da5a97ad8c755.1.mp4,Does the camera zoom out without physically moving backward?,No
4602,videos/oRt5NPY7yYA.3.4.mp4,Does the camera physically move backward without zooming out?,No
4603,videos/9c0f08e0b5320fa4c6feb8137f23143e9c72587815db316a221da5a97ad8c755.1.mp4,Does the camera physically move backward without zooming out?,Yes
4604,videos/yQLgp8trSDc.0.5.mp4,Does the camera zoom out without physically moving backward?,Yes
4605,videos/vEvBpjCOBu0.3.7.mp4,Does the camera zoom out without physically moving backward?,No
4606,videos/yQLgp8trSDc.0.5.mp4,Does the camera physically move backward without zooming out?,No
4607,videos/vEvBpjCOBu0.3.7.mp4,Does the camera physically move backward without zooming out?,Yes
4608,videos/3pxrECZYEAA.3.5.mp4,Does the camera zoom out without physically moving backward?,Yes
4609,videos/ZBsv_5fHtIg.0.2.mp4,Does the camera zoom out without physically moving backward?,No
4610,videos/3pxrECZYEAA.3.5.mp4,Does the camera physically move backward without zooming out?,No
4611,videos/ZBsv_5fHtIg.0.2.mp4,Does the camera physically move backward without zooming out?,Yes
4612,videos/AhnS92hxqCA.3.1.mp4,Does the camera zoom out without physically moving backward?,Yes
4613,videos/LtXUoaZcp70.3.4.mp4,Does the camera zoom out without physically moving backward?,No
4614,videos/AhnS92hxqCA.3.1.mp4,Does the camera physically move backward without zooming out?,No
4615,videos/LtXUoaZcp70.3.4.mp4,Does the camera physically move backward without zooming out?,Yes
4616,videos/3epU697sU9E.5.7.mp4,Does the camera zoom out without physically moving backward?,Yes
4617,videos/4uGfFYzxWEg.5.2.mp4,Does the camera zoom out without physically moving backward?,No
4618,videos/3epU697sU9E.5.7.mp4,Does the camera physically move backward without zooming out?,No
4619,videos/4uGfFYzxWEg.5.2.mp4,Does the camera physically move backward without zooming out?,Yes
4620,videos/XA2X_JBzkzY.2.1.mp4,Does the camera zoom out without physically moving backward?,Yes
4621,videos/3HYfPz8lvDI.5.0.mp4,Does the camera zoom out without physically moving backward?,No
4622,videos/XA2X_JBzkzY.2.1.mp4,Does the camera physically move backward without zooming out?,No
4623,videos/3HYfPz8lvDI.5.0.mp4,Does the camera physically move backward without zooming out?,Yes
4624,videos/4f3hG-5grlw.4.3.mp4,Does the camera only zoom in with no other movement?,Yes
4625,videos/IWv0EhEGmNI.16.6.mp4,Does the camera only zoom in with no other movement?,No
4626,videos/4f3hG-5grlw.4.3.mp4,Does the camera not just zoom in?,No
4627,videos/IWv0EhEGmNI.16.6.mp4,Does the camera not just zoom in?,Yes
4628,videos/kSx5KGOv5Qc.0.mp4,Does the camera only zoom in with no other movement?,Yes
4629,videos/iXzposKQzvs.2.1.mp4,Does the camera only zoom in with no other movement?,No
4630,videos/kSx5KGOv5Qc.0.mp4,Does the camera not just zoom in?,No
4631,videos/iXzposKQzvs.2.1.mp4,Does the camera not just zoom in?,Yes
4632,videos/_I6Y-rtiTPc.0.2.mp4,Does the camera only zoom in with no other movement?,Yes
4633,videos/6d270d88db28043321dd8a3e0e6204ce7aac74c6fd8916e0b244626e531f2733.7.mp4,Does the camera only zoom in with no other movement?,No
4634,videos/_I6Y-rtiTPc.0.2.mp4,Does the camera not just zoom in?,No
4635,videos/6d270d88db28043321dd8a3e0e6204ce7aac74c6fd8916e0b244626e531f2733.7.mp4,Does the camera not just zoom in?,Yes
4636,videos/rfg9l66Eskw.0.1.mp4,Does the camera only zoom in with no other movement?,Yes
4637,videos/1934.1.11.mp4,Does the camera only zoom in with no other movement?,No
4638,videos/rfg9l66Eskw.0.1.mp4,Does the camera not just zoom in?,No
4639,videos/1934.1.11.mp4,Does the camera not just zoom in?,Yes
4640,videos/5e7Kk3WEFAA.0.3.mp4,Does the camera only zoom in with no other movement?,Yes
4641,videos/4uGfFYzxWEg.1.5.mp4,Does the camera only zoom in with no other movement?,No
4642,videos/5e7Kk3WEFAA.0.3.mp4,Does the camera not just zoom in?,No
4643,videos/4uGfFYzxWEg.1.5.mp4,Does the camera not just zoom in?,Yes
4644,videos/aVA7aXOH1pk.0.1.mp4,Does the camera only zoom in with no other movement?,Yes
